unix_timestamp,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1759175614.9454138,177365687706,1.848400,3034.210000,1.848300,54.100000,1.848200,9548.780000,1.848100,12544.940000,1.848000,12591.520000,1.847900,1501.610000,1.847800,2796.900000,1.847700,988.150000,1.847600,3488.250000,1.847500,2472.950000,1.848500,436.980000,1.848700,42.050000,1.848800,883.070000,1.848900,4909.310000,1.849000,6800.000000,1.849100,10962.880000,1.849200,5819.760000,1.849300,5360.260000,1.849400,2900.730000,1.849500,107.440000
1759175621.845546,177365796113,1.848000,20337.250000,1.847900,945.930000,1.847800,7468.530000,1.847700,16475.060000,1.847600,1202.930000,1.847500,2697.150000,1.847400,6299.630000,1.847300,2106.750000,1.847200,98.670000,1.847100,1749.470000,1.848100,1834.490000,1.848200,20.000000,1.848400,268.350000,1.848500,4909.310000,1.848600,7097.000000,1.848700,11178.770000,1.848800,6168.320000,1.848900,2023.140000,1.849000,8050.940000,1.849100,39.660000
1759175622.107185,177365800958,1.848000,35375.340000,1.847900,1360.420000,1.847800,667.800000,1.847700,1490.820000,1.847600,5536.390000,1.847500,7382.320000,1.847400,4411.000000,1.847300,2002.200000,1.847200,98.670000,1.847100,5512.780000,1.848100,82.400000,1.848200,20.000000,1.848400,51.950000,1.848600,300.000000,1.848700,216.360000,1.848800,5640.460000,1.848900,1951.910000,1.849000,6421.370000,1.849100,110.890000,1.849200,2723.130000
1759175622.3665051,177365806057,1.849000,5402.190000,1.848900,540.530000,1.848800,4231.840000,1.848700,414.460000,1.848600,108.190000,1.848500,8189.390000,1.848400,9396.300000,1.848300,510.690000,1.848200,1984.110000,1.848100,414.460000,1.849100,1746.690000,1.849200,35.870000,1.849500,54.070000,1.849600,1117.180000,1.849800,43.040000,1.849900,232.610000,1.850000,1356.770000,1.850100,727.100000,1.850200,5604.590000,1.850300,1433.210000
1759175622.6101127,177365810112,1.849000,23649.920000,1.848900,1314.860000,1.848800,1632.500000,1.848700,414.460000,1.848600,7144.060000,1.848500,5153.520000,1.848400,5396.300000,1.848300,565.670000,1.848200,1984.110000,1.848100,414.460000,1.849100,658.740000,1.849200,35.870000,1.849500,54.070000,1.849600,1395.680000,1.849800,43.040000,1.849900,232.610000,1.850000,1356.770000,1.850100,727.100000,1.850200,5604.590000,1.850300,1433.210000
1759175622.8595977,177365813265,1.849000,27069.660000,1.848900,1433.600000,1.848800,1632.500000,1.848700,414.460000,1.848600,4108.190000,1.848500,1555.790000,1.848400,5396.300000,1.848300,903.220000,1.848200,1984.110000,1.848100,6019.050000,1.849100,606.740000,1.849200,35.870000,1.849600,1395.680000,1.849800,43.040000,1.849900,232.610000,1.850000,6266.080000,1.850100,727.100000,1.850200,12568.720000,1.850300,1433.210000,1.850400,51.350000
1759175623.1250815,177365817561,1.849000,25434.850000,1.848900,1433.600000,1.848800,1632.500000,1.848700,414.460000,1.848600,4108.190000,1.848500,1555.790000,1.848400,5396.300000,1.848300,903.220000,1.848200,1984.110000,1.848100,6019.050000,1.849100,477.210000,1.849200,35.870000,1.849600,1395.680000,1.849800,114.270000,1.849900,232.610000,1.850000,6266.080000,1.850100,727.100000,1.850200,12568.720000,1.850300,1433.210000,1.850400,51.350000
1759175623.3757248,177365821686,1.849000,469.030000,1.848900,2494.330000,1.848800,2549.060000,1.848700,1332.930000,1.848600,1447.510000,1.848500,1153.520000,1.848400,833.250000,1.848300,7450.330000,1.848200,6171.290000,1.848100,485.690000,1.849100,3533.460000,1.849200,35.870000,1.849400,278.500000,1.849500,179.370000,1.849600,6026.490000,1.849800,43.040000,1.849900,7196.740000,1.850000,6266.080000,1.850100,2828.760000,1.850200,6018.790000
1759175623.6433032,177365825753,1.849000,374.870000,1.848900,536.440000,1.848800,2549.060000,1.848700,414.460000,1.848600,216.380000,1.848500,4008.570000,1.848400,1718.120000,1.848300,414.460000,1.848200,522.710000,1.848100,11450.330000,1.849100,3525.650000,1.849200,314.370000,1.849300,71.230000,1.849400,108.140000,1.849500,5712.730000,1.849600,6026.490000,1.849800,7007.170000,1.849900,2354.270000,1.850000,6680.390000,1.850100,57.020000
1759175623.9160178,177365830539,1.849000,902.520000,1.848900,3915.260000,1.848800,401.370000,1.848700,414.460000,1.848600,4216.380000,1.848500,1402.880000,1.848400,486.990000,1.848300,2364.620000,1.848200,630.920000,1.848100,7450.330000,1.849100,3525.650000,1.849200,35.870000,1.849400,108.140000,1.849500,5712.730000,1.849600,6304.990000,1.849800,7078.400000,1.849900,926.440000,1.850000,6266.080000,1.850100,54.050000,1.850200,414.200000
