unix_timestamp,bid,ask,mid
1759175746.2318757,0.9993,0.9994,0.999350
1759175747.3493888,0.9993,0.9994,0.999350
1759175750.0063798,0.9993,0.9994,0.999350
1759175751.7920732,0.9993,0.9994,0.999350
1759175754.0804412,0.9993,0.9994,0.999350
1759175754.8848033,0.9993,0.9994,0.999350
1759175755.996373,0.9993,0.9994,0.999350
1759175760.172281,0.9993,0.9994,0.999350
1759175761.519655,0.9993,0.9994,0.999350
1759175762.4727604,0.9993,0.9994,0.999350
1759175765.0544136,0.9993,0.9994,0.999350
1759175765.7603333,0.9993,0.9994,0.999350
1759175766.32675,0.9993,0.9994,0.999350
1759175766.8651304,0.9993,0.9994,0.999350
1759175768.106916,0.9993,0.9994,0.999350
1759175768.4915392,0.9993,0.9994,0.999350
1759175769.3124506,0.9993,0.9994,0.999350
1759175770.0749645,0.9993,0.9994,0.999350
1759175771.785234,0.9993,0.9994,0.999350
1759175772.2265637,0.9993,0.9994,0.999350
1759175773.2016113,0.9993,0.9994,0.999350
1759175775.3312402,0.9993,0.9994,0.999350
1759175779.6907601,0.9993,0.9994,0.999350
1759175780.2075746,0.9993,0.9994,0.999350
1759175780.4626682,0.9993,0.9994,0.999350
1759175781.611956,0.9993,0.9994,0.999350
1759175783.7108955,0.9993,0.9994,0.999350
1759175785.390826,0.9993,0.9994,0.999350
1759175787.2204072,0.9993,0.9994,0.999350
1759175787.8126986,0.9993,0.9994,0.999350
1759175789.8268645,0.9993,0.9994,0.999350
1759175790.3938484,0.9993,0.9994,0.999350
1759175790.7014976,0.9993,0.9994,0.999350
1759175795.912609,0.9993,0.9994,0.999350
1759175797.2066097,0.9993,0.9994,0.999350
1759175798.1806114,0.9993,0.9994,0.999350
1759175798.6469288,0.9993,0.9994,0.999350
1759175800.7110271,0.9993,0.9994,0.999350
1759175803.4444666,0.9993,0.9994,0.999350
1759175804.2075298,0.9993,0.9994,0.999350
1759175811.7271402,0.9993,0.9994,0.999350
1759175814.8728616,0.9993,0.9994,0.999350
1759175818.4632537,0.9993,0.9994,0.999350
1759175820.5597298,0.9993,0.9994,0.999350
1759175822.4424088,0.9993,0.9994,0.999350
1759175823.3813496,0.9993,0.9994,0.999350
1759175828.8041961,0.9993,0.9994,0.999350
1759175829.7053666,0.9993,0.9994,0.999350
1759175833.2017853,0.9993,0.9994,0.999350
1759175836.437659,0.9993,0.9994,0.999350
1759175838.954456,0.9993,0.9994,0.999350
1759175839.3651655,0.9993,0.9994,0.999350
1759175840.2051163,0.9993,0.9994,0.999350
1759175840.9697604,0.9993,0.9994,0.999350
1759175844.0389,0.9993,0.9994,0.999350
1759175844.64229,0.9993,0.9994,0.999350
1759175845.9693363,0.9993,0.9994,0.999350
1759175850.2542436,0.9993,0.9994,0.999350
1759175850.7010837,0.9993,0.9994,0.999350
1759175852.4536817,0.9993,0.9994,0.999350
1759175854.2043726,0.9993,0.9994,0.999350
1759175855.1440995,0.9993,0.9994,0.999350
1759175856.4169083,0.9993,0.9994,0.999350
1759175858.4276187,0.9993,0.9994,0.999350
1759175861.2034538,0.9993,0.9994,0.999350
1759175862.564592,0.9993,0.9994,0.999350
1759175863.561226,0.9993,0.9994,0.999350
1759175865.5779438,0.9993,0.9994,0.999350
1759175869.2363262,0.9993,0.9994,0.999350
1759175871.014842,0.9993,0.9994,0.999350
1759175871.7063987,0.9993,0.9994,0.999350
1759175874.835428,0.9993,0.9994,0.999350
1759175876.6903255,0.9993,0.9994,0.999350
1759175878.7334917,0.9993,0.9994,0.999350
1759175879.4506972,0.9993,0.9994,0.999350
1759175880.2444887,0.9993,0.9994,0.999350
1759175881.499242,0.9993,0.9994,0.999350
1759175882.0184493,0.9993,0.9994,0.999350
1759175884.2259789,0.9993,0.9994,0.999350
1759175885.3332186,0.9993,0.9994,0.999350
1759175887.4681275,0.9993,0.9994,0.999350
1759175889.413599,0.9993,0.9994,0.999350
1759175890.0996888,0.9993,0.9994,0.999350
1759175891.2077687,0.9993,0.9994,0.999350
1759175891.8864424,0.9993,0.9994,0.999350
1759175893.7780855,0.9993,0.9994,0.999350
1759175897.303947,0.9993,0.9994,0.999350
1759175899.0570655,0.9993,0.9994,0.999350
1759175900.1238148,0.9993,0.9994,0.999350
1759175901.46471,0.9993,0.9994,0.999350
1759175902.8349779,0.9993,0.9994,0.999350
1759175904.790241,0.9993,0.9994,0.999350
1759175906.5259337,0.9993,0.9994,0.999350
1759175908.703232,0.9993,0.9994,0.999350
1759175913.887292,0.9993,0.9994,0.999350
1759175915.9023442,0.9993,0.9994,0.999350
1759175917.133142,0.9993,0.9994,0.999350
1759175920.9413621,0.9993,0.9994,0.999350
1759175922.2073371,0.9993,0.9994,0.999350
1759175925.779374,0.9993,0.9994,0.999350
1759175926.6555488,0.9993,0.9994,0.999350
1759175930.9785154,0.9993,0.9994,0.999350
1759175931.7073295,0.9993,0.9994,0.999350
1759175935.4406748,0.9993,0.9994,0.999350
1759175938.452082,0.9993,0.9994,0.999350
1759175941.6748288,0.9993,0.9994,0.999350
1759175945.5046766,0.9993,0.9994,0.999350
1759175945.9855542,0.9993,0.9994,0.999350
1759175947.1055222,0.9993,0.9994,0.999350
1759175950.209418,0.9993,0.9994,0.999350
1759175950.632778,0.9993,0.9994,0.999350
1759175952.569319,0.9993,0.9994,0.999350
1759175952.921841,0.9993,0.9994,0.999350
1759175955.604367,0.9993,0.9994,0.999350
1759175956.1367576,0.9993,0.9994,0.999350
1759175959.8326294,0.9993,0.9994,0.999350
1759175960.9017556,0.9993,0.9994,0.999350
1759175961.7595153,0.9993,0.9994,0.999350
1759175963.701255,0.9993,0.9994,0.999350
1759175965.8895252,0.9993,0.9994,0.999350
1759175966.576648,0.9993,0.9994,0.999350
1759175967.215509,0.9993,0.9994,0.999350
1759175968.9609826,0.9993,0.9994,0.999350
1759175970.9405358,0.9993,0.9994,0.999350
1759175974.154713,0.9993,0.9994,0.999350
1759175975.8843238,0.9993,0.9994,0.999350
1759175977.7018483,0.9993,0.9994,0.999350
1759175981.2209027,0.9993,0.9994,0.999350
1759175983.632302,0.9993,0.9994,0.999350
1759175985.604282,0.9993,0.9994,0.999350
1759175986.54965,0.9993,0.9994,0.999350
1759175987.7009904,0.9993,0.9994,0.999350
1759175990.525205,0.9993,0.9994,0.999350
1759175991.2145355,0.9993,0.9994,0.999350
1759175991.5128489,0.9993,0.9994,0.999350
1759175992.191872,0.9993,0.9994,0.999350
1759175994.7007575,0.9993,0.9994,0.999350
1759175996.0197215,0.9993,0.9994,0.999350
1759175998.2054818,0.9993,0.9994,0.999350
1759175999.4517016,0.9993,0.9994,0.999350
1759176002.8177092,0.9993,0.9994,0.999350
1759176003.9365122,0.9993,0.9994,0.999350
1759176004.2067375,0.9993,0.9994,0.999350
1759176006.1628401,0.9993,0.9994,0.999350
1759176009.0957637,0.9993,0.9994,0.999350
1759176011.2082088,0.9993,0.9994,0.999350
1759176015.5382981,0.9993,0.9994,0.999350
1759176017.0171328,0.9993,0.9994,0.999350
1759176019.6953952,0.9993,0.9994,0.999350
1759176020.902852,0.9993,0.9994,0.999350
1759176021.5384688,0.9993,0.9994,0.999350
1759176021.9382873,0.9993,0.9994,0.999350
1759176023.4917054,0.9993,0.9994,0.999350
1759176025.2067254,0.9993,0.9994,0.999350
1759176026.1489682,0.9993,0.9994,0.999350
1759176026.628532,0.9993,0.9994,0.999350
1759176028.1022692,0.9993,0.9994,0.999350
1759176028.7023053,0.9993,0.9994,0.999350
1759176029.7843876,0.9993,0.9994,0.999350
1759176030.9367177,0.9993,0.9994,0.999350
1759176031.7257044,0.9993,0.9994,0.999350
1759176032.7443714,0.9993,0.9994,0.999350
1759176034.0673525,0.9993,0.9994,0.999350
1759176035.9523535,0.9993,0.9994,0.999350
1759176036.4626043,0.9993,0.9994,0.999350
1759176038.185627,0.9993,0.9994,0.999350
1759176039.7008085,0.9993,0.9994,0.999350
1759176040.83141,0.9993,0.9994,0.999350
1759176042.7055376,0.9993,0.9994,0.999350
1759176045.2102723,0.9993,0.9994,0.999350
1759176045.7224755,0.9993,0.9994,0.999350
1759176049.7029595,0.9993,0.9994,0.999350
1759176050.1690102,0.9993,0.9994,0.999350
1759176052.641648,0.9993,0.9994,0.999350
1759176053.206364,0.9993,0.9994,0.999350
1759176054.5847414,0.9994,0.9995,0.999450
1759176054.8794591,0.9994,0.9995,0.999450
1759176055.4951918,0.9994,0.9995,0.999450
1759176056.7008317,0.9994,0.9995,0.999450
1759176060.3869486,0.9994,0.9995,0.999450
1759176061.7174604,0.9994,0.9995,0.999450
1759176062.1333048,0.9993,0.9995,0.999400
1759176064.2291868,0.9993,0.9995,0.999400
1759176065.1981215,0.9993,0.9995,0.999400
1759176068.9457808,0.9993,0.9995,0.999400
1759176071.001909,0.9993,0.9995,0.999400
1759176072.8744879,0.9993,0.9995,0.999400
1759176075.1392498,0.9993,0.9995,0.999400
1759176076.095827,0.9993,0.9995,0.999400
1759176076.6228275,0.9994,0.9995,0.999450
1759176077.137065,0.9994,0.9995,0.999450
1759176081.8272402,0.9994,0.9995,0.999450
1759176084.6664627,0.9994,0.9995,0.999450
1759176085.708945,0.9994,0.9995,0.999450
1759176086.2657652,0.9994,0.9995,0.999450
1759176086.7014723,0.9994,0.9995,0.999450
1759176087.2986372,0.9994,0.9995,0.999450
1759176089.0319586,0.9994,0.9995,0.999450
1759176090.260261,0.9994,0.9995,0.999450
1759176090.9495168,0.9994,0.9995,0.999450
1759176091.29524,0.9994,0.9995,0.999450
1759176093.7022238,0.9994,0.9995,0.999450
1759176095.3913705,0.9994,0.9995,0.999450
1759176095.9383597,0.9994,0.9995,0.999450
1759176097.4783735,0.9994,0.9995,0.999450
1759176098.697241,0.9994,0.9995,0.999450
1759176100.210798,0.9994,0.9995,0.999450
1759176101.5112505,0.9994,0.9995,0.999450
1759176102.8290122,0.9994,0.9995,0.999450
1759176103.7008548,0.9994,0.9995,0.999450
1759176104.084463,0.9994,0.9995,0.999450
1759176105.994029,0.9994,0.9995,0.999450
1759176108.02311,0.9994,0.9995,0.999450
1759176109.7052436,0.9994,0.9995,0.999450
1759176111.0205889,0.9994,0.9995,0.999450
1759176111.724903,0.9994,0.9995,0.999450
1759176112.931829,0.9994,0.9995,0.999450
1759176113.2024481,0.9994,0.9995,0.999450
1759176114.5448782,0.9993,0.9994,0.999350
1759176114.8880522,0.9993,0.9994,0.999350
1759176119.3319993,0.9993,0.9994,0.999350
1759176121.9070756,0.9993,0.9994,0.999350
1759176122.7156842,0.9993,0.9994,0.999350
1759176124.207806,0.9993,0.9994,0.999350
1759176124.8930511,0.9993,0.9994,0.999350
1759176125.4600697,0.9993,0.9994,0.999350
1759176127.6755276,0.9993,0.9994,0.999350
1759176128.2662566,0.9993,0.9994,0.999350
1759176131.1021483,0.9993,0.9994,0.999350
1759176132.2236512,0.9993,0.9994,0.999350
1759176133.2965534,0.9993,0.9994,0.999350
1759176133.5919547,0.9993,0.9994,0.999350
1759176133.8961687,0.9993,0.9994,0.999350
1759176135.2305138,0.9993,0.9994,0.999350
1759176138.7103012,0.9993,0.9994,0.999350
1759176140.2990713,0.9993,0.9994,0.999350
1759176141.5248456,0.9993,0.9994,0.999350
1759176142.2051187,0.9993,0.9994,0.999350
1759176143.099853,0.9993,0.9994,0.999350
1759176146.0302684,0.9993,0.9994,0.999350
1759176148.7013514,0.9993,0.9994,0.999350
1759176150.0402348,0.9993,0.9994,0.999350
1759176152.2064376,0.9993,0.9994,0.999350
1759176154.5863957,0.9993,0.9994,0.999350
1759176155.9399972,0.9993,0.9994,0.999350
1759176156.6326299,0.9993,0.9994,0.999350
1759176158.700934,0.9993,0.9994,0.999350
1759176160.9610114,0.9993,0.9994,0.999350
1759176161.318327,0.9994,0.9995,0.999450
1759176162.2456264,0.9994,0.9995,0.999450
1759176162.6205845,0.9994,0.9995,0.999450
1759176162.9119794,0.9994,0.9995,0.999450
1759176167.195659,0.9994,0.9995,0.999450
1759176168.701006,0.9994,0.9995,0.999450
1759176172.2038064,0.9994,0.9995,0.999450
1759176172.5709093,0.9994,0.9995,0.999450
1759176174.255165,0.9994,0.9995,0.999450
1759176174.8660746,0.9994,0.9995,0.999450
1759176177.6996224,0.9994,0.9995,0.999450
