unix_timestamp,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1759175618.782319,177342924243,253.500000,9.910000,250.500000,29.940000,243.160000,1.750000,243.100000,0.300000,124.800000,2.000000,24.800000,6.220000,,,,,,,,,255.000000,4.740000,255.400000,6.360000,256.990000,10.000000,257.080000,55.320000,257.680000,10.000000,258.000000,0.020000,260.000000,42.590000,265.000000,6.090000,268.000000,0.140000,269.000000,2.000000
