unix_timestamp,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1759175616.3609567,177365704673,0.999300,13089.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9946.000000,0.999500,113987.000000,0.999600,36094.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175622.5829716,177365805745,0.999300,13060.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9917.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175624.901174,177365842787,0.999300,13031.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9917.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175625.7086742,177365854970,0.999300,13025.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9917.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175628.5573847,177365900833,0.999300,13025.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9888.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175630.5676265,177365932880,0.999300,12996.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9888.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175634.3241663,177365996554,0.999300,12996.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9859.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175634.8940508,177366005666,0.999300,12996.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9850.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175636.11447,177366027465,0.999300,12967.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5094.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9850.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
1759175638.4527671,177366064952,0.999300,12967.000000,0.999200,88457.000000,0.999100,20433.000000,0.999000,2401.000000,0.998900,5104.000000,0.998800,19.000000,0.998700,678.000000,0.998600,20970.000000,0.998500,50061.000000,0.998400,91.000000,0.999400,9850.000000,0.999500,113987.000000,0.999600,42410.000000,0.999700,85502.000000,0.999800,11699.000000,0.999900,10007.000000,1.000000,2133.000000,1.000100,873.000000,1.000200,15.000000,1.000400,951.000000
